CNTY_NAME,MCD_NAME,CTV,ASM,SEN,CON,STR_WARDS,PERSONS18,WHITE18,BLACK18,HISPANIC18,ASIAN18,AMINDIAN18,PISLAND18,OTHER18,OTHERMLT18,PRETOT16
Milwaukee,Milwaukee,C,17,6,4,0088,995.0,783.0,149.0,41.0,6.0,10.0,2.0,2.0,2.0,682.0
Milwaukee,Milwaukee,C,17,6,4,0089,1404.0,969.0,335.0,45.0,22.0,16.0,1.0,6.0,10.0,919.0
Milwaukee,Milwaukee,C,17,6,4,0090,1341.0,774.0,433.0,50.0,69.0,8.0,0.0,3.0,4.0,923.0
Milwaukee,Milwaukee,C,17,6,4,0091,1912.0,496.0,1295.0,68.0,30.0,6.0,1.0,5.0,11.0,1263.0
Milwaukee,Milwaukee,C,17,6,4,0092,1827.0,1136.0,577.0,70.0,15.0,14.0,1.0,2.0,12.0,1241.0
Milwaukee,Milwaukee,C,14,5,4,0093,735.0,585.0,111.0,21.0,13.0,2.0,1.0,0.0,2.0,601.0
Milwaukee,Milwaukee,C,17,6,4,0094,979.0,186.0,706.0,39.0,31.0,4.0,0.0,0.0,13.0,436.0
Milwaukee,Milwaukee,C,17,6,4,0095,759.0,163.0,543.0,29.0,10.0,4.0,0.0,3.0,7.0,560.0
Milwaukee,Milwaukee,C,17,6,4,0096,1300.0,418.0,803.0,43.0,14.0,6.0,0.0,3.0,13.0,956.0
Milwaukee,Milwaukee,C,17,6,4,0097,1213.0,468.0,681.0,40.0,11.0,1.0,0.0,3.0,9.0,863.0
Milwaukee,Milwaukee,C,17,6,4,0098,778.0,101.0,639.0,16.0,8.0,3.0,0.0,4.0,7.0,597.0
Milwaukee,Milwaukee,C,17,6,4,0099,1460.0,253.0,1136.0,40.0,13.0,4.0,0.0,3.0,11.0,1093.0
Milwaukee,Milwaukee,C,18,6,4,0100,971.0,73.0,867.0,17.0,5.0,2.0,0.0,0.0,7.0,707.0
Milwaukee,Milwaukee,C,18,6,4,0101,1333.0,63.0,1214.0,24.0,13.0,3.0,0.0,0.0,16.0,990.0
Milwaukee,Milwaukee,C,18,6,4,0102,1614.0,162.0,1392.0,29.0,3.0,8.0,1.0,1.0,18.0,1084.0
Milwaukee,Milwaukee,C,18,6,4,0103,2080.0,212.0,1774.0,54.0,18.0,9.0,0.0,1.0,12.0,1300.0
Milwaukee,Milwaukee,C,18,6,4,0104,1949.0,72.0,1776.0,54.0,21.0,6.0,0.0,1.0,19.0,1182.0
Milwaukee,Milwaukee,C,16,6,4,0105,989.0,26.0,918.0,17.0,14.0,3.0,0.0,0.0,11.0,478.0
Milwaukee,Milwaukee,C,16,6,4,0106,831.0,11.0,783.0,22.0,7.0,2.0,0.0,0.0,6.0,440.0
Milwaukee,Milwaukee,C,16,6,4,0107,1162.0,24.0,1099.0,28.0,1.0,3.0,0.0,1.0,6.0,706.0
Milwaukee,Milwaukee,C,16,6,4,0108,1105.0,26.0,1050.0,14.0,4.0,1.0,0.0,0.0,10.0,668.0
Milwaukee,Milwaukee,C,16,6,4,0109,1438.0,15.0,1390.0,15.0,3.0,4.0,1.0,0.0,10.0,741.0
Milwaukee,Milwaukee,C,16,6,4,0110,877.0,13.0,828.0,21.0,5.0,6.0,0.0,0.0,4.0,429.0
Milwaukee,Milwaukee,C,16,6,4,0111,1251.0,26.0,1190.0,11.0,10.0,6.0,0.0,2.0,6.0,545.0
Milwaukee,Milwaukee,C,10,4,4,0112,1261.0,8.0,1214.0,19.0,0.0,5.0,0.0,2.0,13.0,664.0
Milwaukee,Milwaukee,C,10,4,4,0113,1199.0,13.0,1144.0,17.0,4.0,1.0,1.0,0.0,19.0,571.0
Milwaukee,Milwaukee,C,10,4,4,0114,875.0,12.0,828.0,14.0,4.0,8.0,0.0,1.0,8.0,516.0
Milwaukee,Milwaukee,C,10,4,4,0115,1542.0,19.0,1471.0,26.0,13.0,0.0,0.0,2.0,11.0,884.0
Milwaukee,Milwaukee,C,10,4,4,0116,1015.0,12.0,967.0,26.0,0.0,2.0,0.0,0.0,8.0,457.0
Milwaukee,Milwaukee,C,10,4,4,0117,1030.0,24.0,985.0,17.0,0.0,0.0,0.0,0.0,4.0,594.0
Milwaukee,Milwaukee,C,10,4,4,0118,1104.0,49.0,1009.0,28.0,14.0,2.0,0.0,0.0,2.0,635.0
Milwaukee,Milwaukee,C,10,4,4,0119,1218.0,32.0,1127.0,48.0,2.0,4.0,0.0,3.0,2.0,632.0
Milwaukee,Milwaukee,C,10,4,4,0120,1170.0,96.0,987.0,66.0,4.0,9.0,0.0,3.0,5.0,589.0
Milwaukee,Milwaukee,C,10,4,4,0121,1191.0,12.0,1124.0,34.0,3.0,3.0,0.0,0.0,15.0,694.0
Milwaukee,Milwaukee,C,10,4,4,0122,1334.0,80.0,1145.0,83.0,1.0,5.0,1.0,3.0,16.0,767.0
Milwaukee,Milwaukee,C,10,4,4,0123,1588.0,484.0,769.0,279.0,7.0,28.0,0.0,8.0,13.0,907.0
Milwaukee,Milwaukee,C,10,4,4,0124,1365.0,627.0,594.0,54.0,79.0,3.0,0.0,2.0,6.0,568.0
Milwaukee,Milwaukee,C,10,4,4,0125,1537.0,1200.0,125.0,155.0,22.0,23.0,0.0,2.0,10.0,1135.0
Milwaukee,Milwaukee,C,19,7,4,0126,1094.0,718.0,298.0,56.0,13.0,5.0,0.0,0.0,4.0,837.0
Milwaukee,Milwaukee,C,19,7,4,0127,2254.0,1994.0,55.0,64.0,116.0,15.0,1.0,4.0,5.0,1278.0
Milwaukee,Milwaukee,C,19,7,4,0128,2759.0,2514.0,70.0,83.0,72.0,12.0,2.0,2.0,4.0,1541.0
Milwaukee,Milwaukee,C,19,7,4,0129,1580.0,1448.0,38.0,38.0,47.0,3.0,0.0,3.0,3.0,963.0
Milwaukee,Milwaukee,C,19,7,4,0130,2763.0,2437.0,122.0,96.0,67.0,15.0,1.0,22.0,3.0,1304.0
Milwaukee,Milwaukee,C,19,7,4,0131,1431.0,1301.0,32.0,61.0,26.0,6.0,1.0,1.0,3.0,1084.0
Milwaukee,Milwaukee,C,19,7,4,0132,2013.0,1888.0,45.0,28.0,45.0,2.0,0.0,2.0,3.0,1559.0
Milwaukee,Milwaukee,C,19,7,4,0133,1424.0,1291.0,51.0,33.0,41.0,3.0,1.0,0.0,4.0,893.0
Milwaukee,Milwaukee,C,19,7,4,0134,1682.0,1400.0,74.0,49.0,142.0,8.0,3.0,1.0,5.0,934.0
Milwaukee,Milwaukee,C,19,7,4,0135,1599.0,1312.0,94.0,70.0,97.0,13.0,2.0,5.0,6.0,1040.0
Milwaukee,Milwaukee,C,19,7,4,0136,1450.0,1253.0,70.0,49.0,63.0,6.0,0.0,3.0,6.0,1022.0
Milwaukee,Milwaukee,C,19,7,4,0137,1158.0,945.0,96.0,61.0,36.0,6.0,0.0,8.0,6.0,698.0
Milwaukee,Milwaukee,C,16,6,4,0138,2854.0,2170.0,321.0,256.0,48.0,28.0,1.0,8.0,22.0,1867.0
Milwaukee,Milwaukee,C,16,6,4,0139,2139.0,853.0,824.0,402.0,21.0,14.0,0.0,4.0,21.0,1306.0
Milwaukee,Milwaukee,C,10,4,4,0140,719.0,70.0,533.0,98.0,2.0,4.0,0.0,0.0,12.0,469.0
Milwaukee,Milwaukee,C,16,6,4,0141,962.0,68.0,838.0,32.0,2.0,6.0,1.0,1.0,14.0,572.0
Milwaukee,Milwaukee,C,16,6,4,0142,974.0,34.0,874.0,31.0,9.0,8.0,0.0,0.0,18.0,566.0
Milwaukee,Milwaukee,C,16,6,4,0143,1063.0,17.0,991.0,25.0,14.0,3.0,0.0,1.0,12.0,548.0
Milwaukee,Milwaukee,C,16,6,4,0144,707.0,15.0,666.0,17.0,1.0,4.0,0.0,0.0,4.0,417.0
Milwaukee,Milwaukee,C,16,6,4,0145,485.0,11.0,455.0,7.0,7.0,2.0,0.0,0.0,3.0,251.0
Milwaukee,Milwaukee,C,10,4,4,0146,453.0,2.0,435.0,8.0,0.0,3.0,0.0,0.0,5.0,247.0
Milwaukee,Milwaukee,C,16,6,4,0147,1606.0,18.0,1544.0,23.0,3.0,4.0,0.0,1.0,13.0,885.0
Milwaukee,Milwaukee,C,16,6,4,0148,1060.0,21.0,987.0,34.0,9.0,3.0,0.0,2.0,4.0,663.0
Milwaukee,Milwaukee,C,16,6,4,0149,1505.0,36.0,1393.0,36.0,17.0,13.0,1.0,0.0,9.0,757.0
Milwaukee,Milwaukee,C,16,6,4,0150,1090.0,62.0,830.0,40.0,143.0,5.0,0.0,0.0,10.0,610.0
Milwaukee,Milwaukee,C,16,6,4,0151,947.0,54.0,868.0,15.0,1.0,2.0,1.0,0.0,6.0,442.0
Milwaukee,Milwaukee,C,16,6,4,0152,870.0,19.0,796.0,35.0,11.0,4.0,1.0,2.0,2.0,387.0
Milwaukee,Milwaukee,C,18,6,4,0153,1158.0,83.0,1026.0,26.0,12.0,6.0,0.0,0.0,5.0,662.0
Milwaukee,Milwaukee,C,18,6,4,0154,1040.0,53.0,940.0,24.0,8.0,3.0,0.0,0.0,12.0,590.0
Milwaukee,Milwaukee,C,18,6,4,0155,1046.0,26.0,945.0,30.0,31.0,3.0,0.0,4.0,7.0,487.0
Milwaukee,Milwaukee,C,18,6,4,0156,1192.0,54.0,1062.0,36.0,26.0,2.0,0.0,3.0,9.0,701.0
Milwaukee,Milwaukee,C,18,6,4,0157,864.0,196.0,601.0,24.0,31.0,6.0,0.0,0.0,6.0,529.0
Milwaukee,Milwaukee,C,18,6,4,0158,744.0,79.0,590.0,27.0,34.0,5.0,0.0,0.0,9.0,473.0
Milwaukee,Milwaukee,C,18,6,4,0159,717.0,79.0,594.0,23.0,11.0,5.0,0.0,1.0,4.0,482.0
Milwaukee,Milwaukee,C,18,6,4,0160,962.0,76.0,841.0,19.0,20.0,1.0,0.0,2.0,3.0,618.0
Milwaukee,Milwaukee,C,17,6,4,0161,347.0,31.0,303.0,11.0,0.0,2.0,0.0,0.0,0.0,214.0
Milwaukee,Milwaukee,C,17,6,4,0162,695.0,76.0,570.0,37.0,1.0,1.0,2.0,1.0,7.0,372.0
Milwaukee,Milwaukee,C,17,6,4,0163,1205.0,196.0,915.0,43.0,35.0,6.0,0.0,1.0,9.0,659.0
Milwaukee,Milwaukee,C,17,6,4,0164,1292.0,455.0,729.0,63.0,36.0,4.0,0.0,2.0,3.0,814.0
Milwaukee,Milwaukee,C,17,6,4,0165,1296.0,562.0,588.0,80.0,37.0,16.0,2.0,2.0,9.0,706.0
Milwaukee,Milwaukee,C,17,6,4,0166,501.0,236.0,217.0,31.0,12.0,4.0,0.0,0.0,1.0,327.0
Milwaukee,Milwaukee,C,18,6,4,0167,1042.0,721.0,239.0,50.0,13.0,7.0,0.0,5.0,7.0,794.0
Milwaukee,Milwaukee,C,18,6,4,0168,1848.0,1457.0,240.0,85.0,45.0,17.0,0.0,0.0,4.0,1428.0
Milwaukee,Milwaukee,C,18,6,4,0169,1025.0,75.0,750.0,52.0,132.0,4.0,0.0,0.0,12.0,482.0
Milwaukee,Milwaukee,C,16,6,4,0170,898.0,61.0,442.0,15.0,364.0,4.0,0.0,3.0,9.0,393.0
Milwaukee,Milwaukee,C,18,6,4,0171,559.0,18.0,155.0,28.0,349.0,3.0,0.0,0.0,6.0,153.0
Milwaukee,Milwaukee,C,18,6,4,0172,940.0,58.0,648.0,91.0,119.0,4.0,0.0,1.0,19.0,475.0
Milwaukee,Milwaukee,C,16,6,4,0173,1082.0,35.0,909.0,63.0,65.0,1.0,0.0,2.0,7.0,617.0
Milwaukee,Milwaukee,C,16,6,4,0174,1486.0,55.0,1304.0,29.0,81.0,0.0,0.0,1.0,16.0,824.0
Milwaukee,Milwaukee,C,16,6,4,0175,726.0,216.0,475.0,18.0,11.0,2.0,0.0,1.0,3.0,567.0
Milwaukee,Milwaukee,C,16,6,4,0176,1187.0,111.0,999.0,61.0,6.0,5.0,1.0,1.0,3.0,739.0
Milwaukee,Milwaukee,C,16,6,4,0177,2364.0,1602.0,489.0,177.0,80.0,12.0,0.0,2.0,2.0,1806.0
Milwaukee,Milwaukee,C,19,7,4,0178,2215.0,1779.0,231.0,107.0,65.0,19.0,2.0,7.0,5.0,1300.0
Milwaukee,Milwaukee,C,19,7,4,0179,2406.0,1882.0,316.0,101.0,63.0,22.0,5.0,6.0,11.0,1579.0
Milwaukee,Milwaukee,C,19,7,4,0180,1556.0,1293.0,123.0,51.0,79.0,5.0,0.0,3.0,2.0,1132.0
Milwaukee,Milwaukee,C,19,7,4,0181,2129.0,1800.0,98.0,61.0,158.0,4.0,2.0,2.0,4.0,1493.0
Milwaukee,Milwaukee,C,19,7,4,0182,2428.0,1984.0,208.0,97.0,116.0,19.0,2.0,0.0,2.0,1466.0
Milwaukee,Milwaukee,C,19,7,4,0183,2656.0,2209.0,157.0,126.0,129.0,25.0,5.0,3.0,2.0,1936.0
Milwaukee,Milwaukee,C,19,7,4,0184,2592.0,2094.0,274.0,90.0,100.0,21.0,0.0,2.0,11.0,1447.0
Milwaukee,Milwaukee,C,19,7,4,0185,3734.0,3052.0,126.0,143.0,368.0,18.0,1.0,7.0,19.0,1965.0
Milwaukee,Milwaukee,C,19,7,4,0186,2583.0,2224.0,149.0,85.0,107.0,6.0,1.0,2.0,9.0,2001.0
Milwaukee,Milwaukee,C,16,6,4,0187,966.0,673.0,182.0,68.0,34.0,7.0,0.0,1.0,1.0,537.0
Milwaukee,Milwaukee,C,16,6,4,0188,2769.0,1192.0,1347.0,128.0,54.0,26.0,2.0,3.0,17.0,462.0
Milwaukee,Milwaukee,C,16,6,4,0189,917.0,234.0,608.0,33.0,29.0,3.0,0.0,1.0,9.0,617.0
Milwaukee,Milwaukee,C,16,6,4,0190,3106.0,2480.0,230.0,148.0,231.0,10.0,4.0,1.0,2.0,1369.0
Milwaukee,Milwaukee,C,16,6,4,0191,2569.0,2100.0,123.0,133.0,205.0,4.0,2.0,0.0,2.0,1004.0
Milwaukee,Milwaukee,C,18,6,4,0192,2800.0,1869.0,657.0,140.0,107.0,11.0,2.0,8.0,6.0,999.0
Milwaukee,Milwaukee,C,18,6,4,0193,1450.0,165.0,910.0,119.0,227.0,5.0,0.0,4.0,20.0,621.0
Milwaukee,Milwaukee,C,18,6,4,0194,1200.0,500.0,533.0,73.0,67.0,9.0,3.0,2.0,13.0,548.0
Milwaukee,Milwaukee,C,18,6,4,0195,1109.0,176.0,821.0,71.0,22.0,8.0,0.0,4.0,7.0,469.0
Milwaukee,Milwaukee,C,18,6,4,0196,1859.0,378.0,1022.0,270.0,137.0,15.0,3.0,3.0,31.0,820.0
Milwaukee,Milwaukee,C,18,6,4,0197,775.0,86.0,500.0,93.0,73.0,13.0,0.0,0.0,10.0,323.0
Milwaukee,Milwaukee,C,18,6,4,0198,1750.0,311.0,1233.0,164.0,3.0,24.0,0.0,3.0,12.0,791.0
Milwaukee,Milwaukee,C,18,6,4,0199,1349.0,252.0,970.0,86.0,12.0,20.0,0.0,0.0,9.0,579.0
Milwaukee,Milwaukee,C,18,6,4,0200,685.0,155.0,441.0,41.0,40.0,1.0,0.0,3.0,4.0,374.0
Milwaukee,Milwaukee,C,18,6,4,0201,800.0,131.0,555.0,51.0,50.0,4.0,0.0,1.0,8.0,372.0
Milwaukee,Milwaukee,C,18,6,4,0202,1245.0,546.0,453.0,100.0,103.0,23.0,0.0,2.0,18.0,736.0
Milwaukee,Milwaukee,C,18,6,4,0203,1323.0,985.0,229.0,65.0,19.0,16.0,1.0,6.0,2.0,957.0
Milwaukee,Milwaukee,C,18,6,4,0204,1077.0,885.0,123.0,41.0,19.0,7.0,0.0,1.0,1.0,814.0
Milwaukee,Milwaukee,C,18,6,4,0205,1095.0,888.0,99.0,56.0,40.0,5.0,1.0,2.0,4.0,754.0
Milwaukee,Milwaukee,C,7,3,4,0206,774.0,691.0,27.0,32.0,9.0,6.0,1.0,3.0,5.0,603.0
Milwaukee,Milwaukee,C,7,3,4,0207,1107.0,921.0,62.0,76.0,27.0,14.0,0.0,4.0,3.0,717.0
Milwaukee,Milwaukee,C,13,5,4,0208,1152.0,995.0,56.0,74.0,17.0,7.0,1.0,0.0,2.0,787.0
Milwaukee,Milwaukee,C,13,5,4,0209,1064.0,968.0,24.0,52.0,9.0,11.0,0.0,0.0,0.0,724.0
Milwaukee,Milwaukee,C,13,5,4,0210,1215.0,1072.0,38.0,44.0,53.0,6.0,0.0,0.0,2.0,785.0
Milwaukee,Milwaukee,C,13,5,4,0211,1241.0,973.0,78.0,108.0,71.0,6.0,0.0,4.0,1.0,689.0
Milwaukee,Milwaukee,C,13,5,4,0212,1429.0,1100.0,79.0,184.0,25.0,37.0,0.0,0.0,4.0,817.0
Milwaukee,Milwaukee,C,7,3,4,0213,1799.0,1310.0,225.0,205.0,26.0,26.0,1.0,2.0,4.0,876.0
Milwaukee,Milwaukee,C,18,6,4,0214,767.0,388.0,193.0,102.0,61.0,17.0,2.0,1.0,3.0,405.0
Milwaukee,Milwaukee,C,9,3,4,0215,1035.0,301.0,99.0,539.0,55.0,35.0,0.0,3.0,3.0,336.0
Milwaukee,Milwaukee,C,9,3,4,0216,997.0,246.0,69.0,602.0,43.0,30.0,0.0,0.0,7.0,303.0
Milwaukee,Milwaukee,C,9,3,4,0217,1618.0,465.0,50.0,993.0,82.0,25.0,0.0,2.0,1.0,627.0
Milwaukee,Milwaukee,C,9,3,4,0218,2079.0,488.0,58.0,1413.0,87.0,25.0,0.0,2.0,6.0,723.0
Milwaukee,Milwaukee,C,9,3,4,0219,1464.0,366.0,79.0,929.0,61.0,25.0,0.0,1.0,3.0,505.0
Milwaukee,Milwaukee,C,9,3,4,0220,1367.0,332.0,34.0,896.0,85.0,16.0,0.0,0.0,4.0,549.0
Milwaukee,Milwaukee,C,9,3,4,0221,2532.0,838.0,143.0,1399.0,110.0,38.0,0.0,2.0,2.0,921.0
Milwaukee,Milwaukee,C,8,3,4,0222,1919.0,398.0,128.0,1283.0,67.0,39.0,1.0,0.0,3.0,600.0
Milwaukee,Milwaukee,C,8,3,4,0223,2068.0,474.0,77.0,1431.0,34.0,48.0,0.0,3.0,1.0,641.0
Milwaukee,Milwaukee,C,8,3,4,0224,1860.0,444.0,106.0,1236.0,34.0,32.0,0.0,4.0,4.0,512.0
Milwaukee,Milwaukee,C,8,3,4,0225,1811.0,313.0,205.0,1236.0,28.0,26.0,1.0,1.0,1.0,487.0
Milwaukee,Milwaukee,C,9,3,4,0226,969.0,193.0,112.0,610.0,21.0,15.0,1.0,4.0,13.0,270.0
Milwaukee,Milwaukee,C,9,3,4,0227,2025.0,601.0,399.0,880.0,105.0,32.0,0.0,0.0,8.0,780.0
Milwaukee,Milwaukee,C,8,3,4,0228,1422.0,209.0,164.0,995.0,37.0,14.0,2.0,0.0,1.0,397.0
Milwaukee,Milwaukee,C,8,3,4,0229,1366.0,219.0,114.0,992.0,30.0,7.0,0.0,1.0,3.0,372.0
Milwaukee,Milwaukee,C,8,3,4,0230,2052.0,347.0,188.0,1443.0,41.0,27.0,0.0,2.0,4.0,652.0
Milwaukee,Milwaukee,C,8,3,4,0231,1213.0,138.0,110.0,910.0,39.0,8.0,1.0,4.0,3.0,349.0
Milwaukee,Milwaukee,C,8,3,4,0232,1190.0,112.0,118.0,927.0,13.0,15.0,1.0,0.0,4.0,230.0
Milwaukee,Milwaukee,C,8,3,4,0233,900.0,97.0,78.0,700.0,12.0,9.0,0.0,3.0,1.0,222.0
Milwaukee,Milwaukee,C,8,3,4,0234,852.0,147.0,82.0,604.0,4.0,9.0,0.0,4.0,2.0,404.0
Milwaukee,Milwaukee,C,8,3,4,0235,1680.0,1070.0,136.0,417.0,30.0,20.0,1.0,3.0,3.0,1341.0
Milwaukee,Milwaukee,C,8,3,4,0236,1528.0,215.0,124.0,1131.0,40.0,14.0,0.0,0.0,4.0,462.0
Milwaukee,Milwaukee,C,8,3,4,0237,1992.0,268.0,202.0,1465.0,24.0,20.0,5.0,3.0,5.0,574.0
Milwaukee,Milwaukee,C,8,3,4,0238,1742.0,286.0,154.0,1259.0,22.0,17.0,0.0,0.0,4.0,511.0
Milwaukee,Milwaukee,C,8,3,4,0239,1506.0,276.0,131.0,1038.0,17.0,32.0,0.0,8.0,4.0,434.0
Milwaukee,Milwaukee,C,8,3,4,0240,1520.0,309.0,203.0,959.0,13.0,29.0,0.0,1.0,6.0,506.0
Milwaukee,Milwaukee,C,19,7,4,0241,1459.0,1152.0,53.0,209.0,22.0,20.0,0.0,0.0,3.0,902.0
Milwaukee,Milwaukee,C,19,7,4,0242,1132.0,987.0,33.0,75.0,10.0,24.0,1.0,1.0,1.0,821.0
Milwaukee,Milwaukee,C,19,7,4,0243,1223.0,1119.0,13.0,58.0,20.0,9.0,1.0,2.0,1.0,1029.0
Milwaukee,Milwaukee,C,19,7,4,0244,1047.0,927.0,12.0,83.0,14.0,9.0,1.0,0.0,1.0,806.0
Milwaukee,Milwaukee,C,19,7,4,0245,850.0,780.0,9.0,42.0,15.0,3.0,0.0,1.0,0.0,710.0
Milwaukee,Milwaukee,C,19,7,4,0246,1572.0,1378.0,30.0,114.0,15.0,28.0,3.0,2.0,2.0,1213.0
Milwaukee,Milwaukee,C,19,7,4,0247,832.0,684.0,20.0,107.0,8.0,11.0,0.0,0.0,2.0,609.0
Milwaukee,Milwaukee,C,19,7,4,0248,1773.0,1314.0,104.0,264.0,47.0,29.0,2.0,3.0,10.0,1230.0
Milwaukee,Milwaukee,C,8,3,4,0249,1299.0,426.0,122.0,696.0,15.0,27.0,7.0,0.0,6.0,399.0
Milwaukee,Milwaukee,C,8,3,4,0250,1105.0,264.0,54.0,745.0,28.0,13.0,0.0,0.0,1.0,350.0
Milwaukee,Milwaukee,C,8,3,4,0251,893.0,168.0,51.0,623.0,32.0,17.0,0.0,0.0,2.0,214.0
Milwaukee,Milwaukee,C,9,3,4,0252,1665.0,468.0,103.0,1044.0,11.0,36.0,0.0,1.0,2.0,467.0
Milwaukee,Milwaukee,C,9,3,4,0253,730.0,201.0,19.0,486.0,10.0,11.0,1.0,0.0,2.0,234.0
Milwaukee,Milwaukee,C,8,3,4,0254,807.0,138.0,68.0,560.0,11.0,20.0,0.0,4.0,6.0,202.0
Milwaukee,Milwaukee,C,8,3,4,0255,911.0,174.0,61.0,634.0,18.0,21.0,0.0,1.0,2.0,279.0
Milwaukee,Milwaukee,C,8,3,4,0256,1222.0,243.0,78.0,869.0,9.0,16.0,0.0,2.0,5.0,315.0
Milwaukee,Milwaukee,C,8,3,4,0257,2076.0,430.0,142.0,1427.0,44.0,30.0,2.0,0.0,1.0,679.0
Milwaukee,Milwaukee,C,9,3,4,0258,2005.0,627.0,69.0,1223.0,46.0,33.0,1.0,1.0,5.0,723.0
Milwaukee,Milwaukee,C,9,3,4,0259,1273.0,446.0,41.0,748.0,9.0,23.0,0.0,2.0,4.0,474.0
Milwaukee,Milwaukee,C,9,3,4,0260,730.0,407.0,43.0,233.0,35.0,10.0,0.0,1.0,1.0,367.0
Milwaukee,Milwaukee,C,7,3,4,0261,775.0,578.0,32.0,137.0,16.0,8.0,0.0,2.0,2.0,498.0
Milwaukee,Milwaukee,C,7,3,4,0262,1523.0,1259.0,25.0,186.0,38.0,13.0,1.0,1.0,0.0,1031.0
Milwaukee,Milwaukee,C,7,3,4,0263,1061.0,715.0,92.0,214.0,22.0,16.0,1.0,0.0,1.0,540.0
Milwaukee,Milwaukee,C,7,3,4,0264,1691.0,1368.0,53.0,222.0,32.0,11.0,0.0,1.0,4.0,1141.0
Milwaukee,Milwaukee,C,7,3,4,0265,958.0,838.0,14.0,83.0,6.0,13.0,1.0,1.0,2.0,600.0
Milwaukee,Milwaukee,C,7,3,4,0266,1058.0,913.0,15.0,97.0,20.0,7.0,1.0,1.0,4.0,665.0
Milwaukee,Milwaukee,C,7,3,4,0267,874.0,784.0,9.0,63.0,8.0,9.0,0.0,0.0,1.0,597.0
Milwaukee,Milwaukee,C,7,3,4,0268,2220.0,1837.0,58.0,250.0,35.0,30.0,1.0,6.0,3.0,1306.0
Milwaukee,Milwaukee,C,84,28,4,0269,1449.0,1240.0,45.0,123.0,26.0,10.0,0.0,2.0,3.0,829.0
Milwaukee,Milwaukee,C,84,28,4,0270,1197.0,1072.0,17.0,67.0,28.0,9.0,0.0,1.0,3.0,773.0
Milwaukee,Milwaukee,C,84,28,4,0271,2190.0,1915.0,60.0,159.0,43.0,11.0,0.0,2.0,0.0,1371.0
Milwaukee,Milwaukee,C,84,28,4,0272,1455.0,1244.0,42.0,133.0,10.0,19.0,2.0,2.0,3.0,995.0
Milwaukee,Milwaukee,C,84,28,4,0273,912.0,814.0,10.0,49.0,23.0,12.0,1.0,0.0,3.0,579.0
Milwaukee,Milwaukee,C,84,28,4,0274,901.0,763.0,25.0,87.0,11.0,12.0,0.0,2.0,1.0,558.0
Milwaukee,Milwaukee,C,84,28,4,0275,2249.0,1758.0,94.0,259.0,93.0,33.0,0.0,6.0,6.0,1234.0
Milwaukee,Milwaukee,C,84,28,4,0276,1666.0,1459.0,10.0,112.0,62.0,16.0,2.0,5.0,0.0,1257.0
Milwaukee,Milwaukee,C,84,28,4,0277,2030.0,1679.0,58.0,224.0,37.0,24.0,2.0,1.0,5.0,1206.0
Milwaukee,Milwaukee,C,84,28,4,0278,1159.0,923.0,40.0,153.0,19.0,22.0,0.0,2.0,0.0,731.0
Milwaukee,Milwaukee,C,7,3,4,0279,1670.0,1403.0,23.0,185.0,39.0,19.0,0.0,0.0,1.0,991.0
Milwaukee,Milwaukee,C,7,3,4,0280,2823.0,1965.0,181.0,513.0,123.0,27.0,3.0,2.0,9.0,1552.0
Milwaukee,Milwaukee,C,9,3,4,0281,1242.0,774.0,53.0,331.0,58.0,16.0,0.0,1.0,9.0,737.0
Milwaukee,Milwaukee,C,9,3,4,0282,988.0,446.0,129.0,281.0,103.0,18.0,1.0,2.0,8.0,356.0
Milwaukee,Milwaukee,C,9,3,4,0283,1421.0,757.0,80.0,492.0,65.0,14.0,1.0,8.0,4.0,679.0
Milwaukee,Milwaukee,C,9,3,4,0284,1225.0,514.0,121.0,555.0,18.0,15.0,0.0,0.0,2.0,703.0
Milwaukee,Milwaukee,C,9,3,4,0285,385.0,121.0,17.0,243.0,0.0,3.0,1.0,0.0,0.0,168.0
Milwaukee,Milwaukee,C,9,3,4,0286,1025.0,633.0,39.0,331.0,13.0,4.0,3.0,1.0,1.0,471.0
Milwaukee,Milwaukee,C,9,3,4,0287,776.0,484.0,9.0,252.0,12.0,17.0,0.0,2.0,0.0,459.0
Milwaukee,Milwaukee,C,9,3,4,0288,1691.0,1118.0,36.0,496.0,20.0,19.0,0.0,2.0,0.0,1066.0
Milwaukee,Milwaukee,C,9,3,4,0289,1300.0,659.0,26.0,575.0,24.0,12.0,2.0,0.0,2.0,617.0
Milwaukee,Milwaukee,C,9,3,4,0290,1482.0,465.0,35.0,921.0,31.0,28.0,0.0,1.0,1.0,514.0
Milwaukee,Milwaukee,C,9,3,4,0291,1284.0,502.0,27.0,726.0,11.0,13.0,3.0,1.0,1.0,544.0
Milwaukee,Milwaukee,C,9,3,4,0292,1087.0,692.0,13.0,353.0,9.0,16.0,0.0,2.0,2.0,602.0
Milwaukee,Milwaukee,C,20,7,4,0293,1073.0,903.0,14.0,128.0,9.0,15.0,0.0,3.0,1.0,748.0
Milwaukee,Milwaukee,C,20,7,4,0294,840.0,702.0,9.0,100.0,15.0,13.0,0.0,1.0,0.0,588.0
Milwaukee,Milwaukee,C,20,7,4,0295,1029.0,848.0,17.0,124.0,8.0,26.0,1.0,0.0,5.0,711.0
Milwaukee,Milwaukee,C,20,7,4,0296,1241.0,1098.0,16.0,93.0,21.0,10.0,2.0,0.0,1.0,911.0
